review_id,destination_id,hotel_id,rating,sentiment,review,review_date
1944,92,267,4.6,Positive,Highly recommended.,2024-02-13
1945,24,250,4.0,Positive,Highly recommended.,2023-08-04
1946,162,262,4.4,Positive,Great experience!,2023-10-22
1947,64,435,4.7,Positive,Highly recommended.,2023-12-26
1948,68,235,4.1,Positive,Excellent service!,2024-02-11
1949,56,204,4.5,Positive,Loved the stay.,2023-11-25
1950,136,156,2.9,Negative,Not recommended at all.,2024-01-19
1951,138,341,4.2,Positive,Highly recommended.,2024-07-23
1952,40,413,3.5,Neutral,Average experience.,2023-08-22
1953,48,56,4.6,Positive,Great experience!,2023-10-29
1954,29,427,4.7,Positive,Excellent service!,2023-12-18
1955,176,269,4.1,Positive,Highly recommended.,2024-01-18
1956,80,386,4.7,Positive,Highly recommended.,2023-02-22
1957,90,96,5.0,Positive,Great experience!,2023-10-09
1958,160,426,3.2,Neutral,Average experience.,2024-10-06
1959,173,132,5.0,Positive,Great experience!,2023-01-20
1960,195,306,3.4,Neutral,Could be better.,2024-05-14
1961,139,440,4.9,Positive,Highly recommended.,2024-04-11
1962,19,70,3.8,Neutral,It was okay.,2024-04-13
1963,116,88,4.5,Positive,Loved the stay.,2023-07-12
1964,76,116,2.9,Negative,Terrible experience.,2023-04-27
1965,117,13,4.5,Positive,Highly recommended.,2024-09-19
1966,46,399,4.1,Positive,Great experience!,2023-06-29
1967,35,469,4.4,Positive,Highly recommended.,2024-10-11
1968,106,36,4.0,Positive,Excellent service!,2023-05-13
1969,12,314,4.0,Positive,Great experience!,2024-01-03
1970,91,480,4.2,Positive,Excellent service!,2023-05-29
1971,91,213,4.3,Positive,Loved the stay.,2024-11-13
1972,137,434,4.5,Positive,Excellent service!,2024-07-08
1973,124,313,4.4,Positive,Loved the stay.,2024-11-29
1974,28,287,3.5,Neutral,Decent place.,2024-12-13
1975,132,145,4.2,Positive,Excellent service!,2025-01-05
1976,32,104,4.8,Positive,Highly recommended.,2023-11-11
1977,88,224,4.2,Positive,Loved the stay.,2023-08-13
1978,64,435,4.3,Positive,Loved the stay.,2023-03-12
1979,25,360,4.4,Positive,Highly recommended.,2023-07-22
1980,140,180,3.2,Neutral,Decent place.,2023-09-15
1981,96,290,3.5,Neutral,Could be better.,2023-06-02
1982,127,160,3.4,Neutral,It was okay.,2024-05-19
1983,172,182,4.5,Positive,Highly recommended.,2023-10-08
1984,183,203,3.6,Neutral,Average experience.,2023-08-09
1985,188,485,4.5,Positive,Beautiful place.,2024-12-17
1986,82,78,4.0,Positive,Highly recommended.,2023-04-02
1987,165,153,4.8,Positive,Loved the stay.,2023-11-18
1988,142,302,3.9,Neutral,Average experience.,2023-09-14
1989,32,104,4.7,Positive,Great experience!,2023-06-03
1990,200,91,3.9,Neutral,Decent place.,2024-10-10
1991,76,214,4.2,Positive,Loved the stay.,2024-03-26
1992,36,311,3.9,Neutral,Average experience.,2024-07-18
1993,101,18,4.5,Positive,Great experience!,2023-12-27
1994,108,118,5.0,Positive,Highly recommended.,2024-07-24
1995,99,53,4.2,Positive,Loved the stay.,2024-09-11
1996,141,174,4.5,Positive,Beautiful place.,2024-02-19
1997,63,33,3.0,Neutral,Could be better.,2023-12-21
1998,77,52,3.7,Neutral,Average experience.,2024-07-18
1999,92,267,5.0,Positive,Excellent service!,2024-09-16
2000,101,438,3.7,Neutral,Average experience.,2024-01-17
